ID,Category,genre
1382631,Hip-hop,hip-hop
1382629,Electronic,psychedelic/acid/goa
1382629,Electronic,psychedelic/acid/goa
1382626,Electronic,chillout/ambient
1382626,Electronic,chillout/ambient
1382626,Electronic,house
1382626,Electronic,trance/techno
1382622,Pop,pop
1382621,Electronic,chillout/ambient
1382621,Electronic,chillout/ambient
1382620,rock,dark-rock
1382620,rock,rock'n'roll
1382620,rock,dark-rock
1382620,rock,dark-rock
1382620,rock,dark-rock
1382620,rock,dark-rock
1382603,Electronic,trance/techno
1382603,rock,hardcore
1382602,Other,folk
1382602,Electronic,chillout/ambient
1382602,Other,folk
1382600,Electronic,trance/techno
1382600,rock,hardcore
1382599,Electronic,trance/techno
1382599,rock,hardcore
1382598,Electronic,trance/techno
1382598,rock,hardcore
1382596,Electronic,dubstep
1382581,Other,ost
1382576,Electronic,trance/techno
1382576,rock,rock
1382576,Electronic,house
1382575,Other,ost
1382571,Pop,pop
1382568,rock,dark-metal
1382568,rock,dark-rock
1382568,rock,dark-rock
1382561,rock,hardcore
1382561,rock,punk
1382561,Other,reggae
1382559,rock,alternative
1382559,rock,rock
1382559,rock,alternative
1382550,Electronic,electronic
1382550,Electronic,trance/techno
1382537,Electronic,trance/techno
1382535,Pop,dance
1382535,Pop,pop
1382535,Electronic,house
1382511,rock,dark-rock
1382511,rock,dark-rock
1382510,Pop,pop
1382510,Hip-hop,hip-hop
1382510,Hip-hop,funk
1382510,Pop,dicso
1382509,Electronic,trance/techno
1382491,rock,rock
1382491,rock,dark-rock
1382486,Electronic,trance/techno
1382485,rock,dark-metal
1382485,rock,dark-rock
1382483,Electronic,drum'n'bass
1382483,Electronic,drum'n'bass
1382474,Electronic,electronic
1382474,Electronic,trance/techno
1382474,rock,rock
1382474,Electronic,trance/techno
1382473,Pop,dance
1382473,Pop,pop
1382473,Electronic,house
1382467,Electronic,house
1382460,rock,rock
1382457,Electronic,trance/techno
1382451,Electronic,electronic
1382451,Electronic,trance/techno
1382448,Pop,dance
1382439,Electronic,electronic
1382439,Electronic,trance/techno
1382418,Electronic,house
1382412,rock,punk
1382395,Electronic,house
1382395,rock,rock
1382395,Electronic,house
1382393,Electronic,house
1382391,rock,punk
1382373,rock,rock
1382350,Electronic,electronic
1382350,Pop,pop
1382350,Pop,dance
1382342,rock,punk
1382342,rock,rock
1382334,Electronic,psychedelic/acid/goa
1382334,rock,rock
1382334,Electronic,trance/techno
1382329,Electronic,psychedelic/acid/goa
1382329,rock,rock
1382329,Electronic,trance/techno
1382322,rock,hardcore
1382319,Electronic,house
1382311,Electronic,house
1382305,Other,comedy
1382284,Pop,pop
1382277,Pop,pop
1382273,rock,punk
1382273,rock,rock
1382260,Electronic,drum'n'bass
1382260,Electronic,drum'n'bass
1382255,Electronic,house
1382240,Electronic,house
1382238,rock,rock
1382238,rock,rock'n'roll
1382230,rock,rock
1382230,rock,rock'n'roll
1382228,Electronic,house
1382225,rock,rock
1382225,rock,rock'n'roll
1382219,Electronic,trance/techno
1382218,Electronic,drum'n'bass
1382218,Electronic,drum'n'bass
1382203,rock,rock
1382203,rock,rock'n'roll
1382189,rock,alternative
1382189,rock,rock
1382178,rock,alternative
1382178,rock,rock
1382177,rock,alternative
1382177,rock,rock
1382141,Electronic,electronic
1382141,Electronic,chillout/ambient
1382141,Electronic,chillout/ambient
1382136,rock,rock
1382136,Pop,pop
1382136,rock,rock
1382133,Electronic,electronic
1382132,Electronic,house
1382121,Electronic,electronic
1382104,Electronic,electronic
1382101,Other,folk
1382101,Pop,pop
1382101,rock,rock
1382094,Electronic,trance/techno
1382092,Electronic,house
1382092,Electronic,house
1382089,Pop,pop
1382089,Other,folk
1382087,Electronic,house
1382079,rock,rock
1382070,Other,folk
1382070,Pop,pop
1382066,Pop,dance
1382066,Pop,pop
1382063,rock,alternative
1382042,Electronic,trance/techno
1382036,Other,meditation
1382032,Pop,pop
1382031,rock,dark-rock
1382031,rock,dark-rock
1382031,rock,dark-metal
1382031,rock,dark-rock
1382027,Pop,dance
1382027,Pop,pop
1382025,Electronic,electronic
1382025,Electronic,trance/techno
1382025,Electronic,electronic
1382025,Electronic,drum'n'bass
1382025,Electronic,drum'n'bass
1382012,Electronic,trance/techno
1381976,rock,dark-rock
1381969,rock,dark-rock
1381968,rock,dark-rock
1381967,rock,dark-rock
1381926,rock,rock
1381921,rock,dark-rock
1381921,rock,dark-rock
1381920,Electronic,psychedelic/acid/goa
1381920,rock,rock
1381920,rock,psychedelic-rock
1381920,rock,rock
1381906,Pop,pop
1381906,rock,rock
1381869,rock,hardcore
1381869,rock,rock
1381866,rock,rock
1381827,Electronic,drum'n'bass
1381827,Electronic,drum'n'bass
1381827,Electronic,dubstep
1381827,Electronic,electronic
1381826,Electronic,drum'n'bass
1381826,Electronic,drum'n'bass
1381823,rock,dark-rock
1381823,rock,rock
1381823,Electronic,electronic
1381822,Electronic,trance/techno
1381816,Other,folk
1381816,Other,jazz
1381816,Other,country
1381807,Hip-hop,hip-hop
1381807,Hip-hop,hip-hop
1381781,rock,dark-metal
1381745,rock,dark-metal
1381745,rock,punk
1381745,Other,folk
1381728,Pop,pop
1381727,Other,meditation
1381727,Electronic,chillout/ambient
1381723,rock,dark-rock
1381723,rock,dark-rock
1381723,rock,dark-rock
1381721,rock,dark-rock
1381721,rock,hardcore
1381711,Electronic,drum'n'bass
1381711,Electronic,drum'n'bass
1381702,rock,punk
1381702,rock,rock
1381688,rock,rock
1381688,rock,dark-rock
1381677,Hip-hop,rap
1381672,rock,punk
1381672,rock,rock
1381672,Electronic,chillout/ambient
1381666,rock,rock
1381666,rock,dark-rock
1381660,Electronic,trance/techno
1381660,Electronic,trance/techno
1381660,Electronic,house
1381659,Electronic,trance/techno
1381659,Electronic,trance/techno
1381659,Electronic,house
1381658,Electronic,trance/techno
1381656,Electronic,trance/techno
1381655,Electronic,trance/techno
1381655,Electronic,trance/techno
1381655,Electronic,house
1381654,Electronic,house
1381654,Electronic,house
1381654,Electronic,house
1381652,Electronic,house
1381652,Electronic,trance/techno
1381652,Electronic,house
1381650,Electronic,house
1381650,Electronic,trance/techno
1381650,Electronic,house
1381649,Electronic,house
1381649,Electronic,trance/techno
1381649,Electronic,house
1381647,Electronic,house
1381647,Electronic,trance/techno
1381647,Electronic,house
1381647,rock,rock
1381647,Electronic,house
1381646,Electronic,house
1381646,Electronic,house
1381646,Electronic,house
1381646,Electronic,trance/techno
1381646,Electronic,house
1381646,Electronic,trance/techno
1381644,Electronic,house
1381644,rock,rock
1381644,Electronic,house
1381643,Electronic,house
1381643,Electronic,house
1381643,Electronic,house
1381643,Electronic,trance/techno
1381643,Electronic,house
1381642,Electronic,trance/techno
1381642,Electronic,chillout/ambient
1381641,Electronic,electronic
1381641,Pop,pop
1381634,Pop,dance
1381633,rock,dark-rock
1381633,rock,dark-rock
1381632,Electronic,chillout/ambient
1381627,Hip-hop,hip-hop
1381627,Hip-hop,hip-hop
1381624,Electronic,trance/techno
1381624,Electronic,chillout/ambient
1381620,Electronic,house
1381615,Electronic,electronic
1381615,Electronic,trance/techno
1381608,rock,dark-rock
1381608,rock,dark-rock
1381608,rock,dark-rock
1381592,Electronic,trance/techno
1381588,Electronic,house
1381587,Electronic,house
1381586,rock,punk
1381586,rock,rock
1381584,rock,dark-rock
1381576,rock,rock
1381575,rock,rock
1381574,Electronic,trance/techno
1381573,rock,rock
1381572,rock,dark-rock
1381570,rock,dark-rock
1381568,Electronic,electronic
1381567,rock,dark-rock
1381565,rock,rock
1381564,rock,rock
1381563,rock,dark-rock
1381559,rock,dark-rock
1381558,rock,dark-rock
1381557,Electronic,electronic
1381556,rock,dark-rock
1381555,rock,dark-rock
1381551,Electronic,trance/techno
1381550,Electronic,trance/techno
1381523,Pop,dance
1381519,Electronic,house
1381518,Other,reggae
1381517,Other,reggae
1381515,Other,reggae
1381513,Electronic,house
1381512,Hip-hop,funk
1381497,Pop,dance
1381488,Electronic,house
1381484,Electronic,dubstep
1381450,Electronic,trance/techno
1381341,rock,dark-metal
1381341,rock,dark-metal
1381341,Other,folk
1381341,rock,dark-rock
1381338,rock,dark-metal
1381338,rock,dark-metal
1381338,Other,folk
1381338,rock,dark-rock
1381334,rock,dark-metal
1381334,rock,dark-metal
1381334,Other,folk
1381334,rock,dark-rock
1381333,rock,dark-metal
1381333,rock,dark-metal
1381333,Other,folk
1381333,rock,dark-rock
1381329,rock,dark-metal
1381329,rock,dark-metal
1381329,Other,folk
1381329,rock,dark-rock
1381328,rock,dark-metal
1381328,rock,dark-metal
1381328,Other,folk
1381328,rock,dark-rock
1381324,rock,rock
1381323,rock,hardcore
1381323,rock,rock
1381323,rock,rock
1381321,Other,folk
1381320,rock,rock
1381319,Other,folk
1381301,rock,hardcore
1381301,rock,rock
1381301,rock,rock
1381296,Electronic,electronic
1381293,Other,folk
1381293,rock,rock
1381293,Other,folk
1381287,Pop,pop
1381275,Pop,synthpop
1381198,Electronic,drum'n'bass
1381198,Electronic,drum'n'bass
1381198,Electronic,electronic
1381121,Electronic,trance/techno
1381084,Pop,pop
1381083,rock,rock
1381082,Electronic,house
1381081,rock,dark-metal
1381081,rock,dark-rock
1381061,rock,rock
1381061,Pop,pop
1381049,rock,rock
1381047,Pop,dance
1381041,rock,dark-rock
1381041,rock,dark-rock
1381030,Pop,pop
1381021,Pop,pop
1381018,rock,dark-metal
1381018,rock,dark-rock
1381009,rock,punk
1381008,rock,dark-rock
1381000,Electronic,house
1381000,Electronic,dubstep
1380999,rock,dark-rock
1380999,Electronic,chillout/ambient
1380999,rock,dark-rock
1380923,Pop,dance
1380923,Electronic,trance/techno
1380923,Electronic,house
1380911,Pop,dance
1380911,Electronic,house
1380911,Electronic,trance/techno
1380905,rock,dark-rock
1380905,rock,dark-rock
1380904,rock,punk
1380904,rock,rock
1380902,rock,dark-rock
1380902,rock,dark-rock
1380898,rock,dark-rock
1380889,Electronic,trance/techno
1380876,rock,rock
1380876,rock,dark-rock
1380865,rock,dark-rock
1380864,rock,dark-rock
1380862,rock,dark-rock
1380861,rock,dark-rock
1380855,rock,rock
1380853,rock,dark-rock
1380852,rock,dark-rock
1380851,Electronic,electronic
1380851,Electronic,trance/techno
1380850,Electronic,electronic
1380850,Electronic,trance/techno
1380849,rock,dark-rock
1380848,rock,rock
1380846,rock,rock
1380845,rock,rock
1380844,rock,rock
1380833,rock,punk
1380833,rock,rock
1380799,rock,dark-rock
1380799,rock,dark-rock
1380799,rock,dark-rock
1380780,rock,rock
1380777,Pop,dance
1380745,Electronic,house
1380745,Electronic,house
1380740,Electronic,electronic
1380740,Electronic,house
1380740,Pop,indie
1380737,Electronic,house
1380696,Electronic,electronic
1380636,Electronic,psychedelic/acid/goa
1380634,Electronic,house
1380627,rock,rock
1380607,rock,hardcore
1380607,rock,rock
1380607,rock,dark-rock
1380605,Electronic,psychedelic/acid/goa
1380605,rock,rock
1380605,Electronic,trance/techno
1380590,Pop,synthpop
1380579,Other,blues
1380579,Other,soul
1380579,rock,rock
1380578,rock,rock
1380575,Other,blues
1380575,Other,soul
1380575,rock,rock
1380567,Pop,synthpop
1380544,Electronic,trance/techno
1380541,Other,ost
1380541,Other,ost
1380541,Other,folk
1380532,Electronic,house
1380529,Electronic,trance/techno
1380431,Electronic,house
1380427,Electronic,electronic
1380427,Electronic,house
1380425,Electronic,drum'n'bass
1380425,Electronic,drum'n'bass
1380409,rock,hardcore
1380409,Pop,dance
1380409,Electronic,trance/techno
1380404,rock,hardcore
1380404,Pop,dance
1380404,Electronic,trance/techno
1380373,Electronic,electronic
1380373,Electronic,house
1380356,Pop,pop
1380354,rock,hardcore
1380354,rock,punk
1380350,rock,alternative
1380350,rock,rock
1380350,Pop,pop
1380350,rock,rock
1380350,rock,dark-rock
1380350,rock,rock
1380346,Electronic,drum'n'bass
1380346,Electronic,drum'n'bass
1380342,Electronic,trance/techno
1380320,Other,reggae
1380315,Pop,dance
1380315,Pop,pop
1380314,rock,dark-rock
1380311,Electronic,electronic
1380311,Electronic,house
1380310,Electronic,drum'n'bass
1380310,Electronic,drum'n'bass
1380309,rock,dark-rock
1380309,rock,dark-rock
1380304,Electronic,house
1380301,Electronic,trance/techno
1380300,Pop,synthpop
1380299,Pop,pop
1380296,rock,dark-rock
1380294,Electronic,house
1380291,Electronic,trance/techno
1380283,Electronic,trance/techno
1380279,Electronic,trance/techno
1380275,rock,hardcore
1380266,Electronic,chillout/ambient
1380258,Pop,pop
1380257,Electronic,house
1380257,Electronic,house
1380256,Electronic,electronic
1380255,Electronic,electronic
1380254,Pop,synthpop
1380250,Electronic,electronic
1380250,Electronic,house
1380250,Electronic,trance/techno
1380250,Electronic,house
1380240,rock,dark-rock
1380239,Pop,pop
1380239,Other,blues
1380237,Electronic,house
1380235,Pop,synthpop
1380233,Electronic,house
1380230,rock,dark-rock
1380228,Pop,dance
1380228,Electronic,trance/techno
1380228,Electronic,electronic
1380221,Electronic,chillout/ambient
1380221,Electronic,chillout/ambient
1380221,Electronic,trance/techno
1380220,Electronic,chillout/ambient
1380220,rock,dark-rock
1380219,Electronic,trance/techno
1380216,Electronic,chillout/ambient
1380216,Electronic,chillout/ambient
1380212,Electronic,psychedelic/acid/goa
1380212,Electronic,psychedelic/acid/goa
1380211,Pop,dance
1380211,Pop,pop
1380206,rock,dark-rock
1380198,Electronic,electronic
1380198,Electronic,house
1380198,rock,rock
1380198,Electronic,house
1380197,Pop,dance
1380194,rock,punk
1380194,rock,rock
1380189,Electronic,electronic
1380189,Electronic,trance/techno
1380189,Electronic,trance/techno
1380189,Electronic,chillout/ambient
1380187,Pop,dicso
1380187,Pop,dance
1380184,Pop,dance
1380181,Electronic,electronic
1380181,Electronic,trance/techno
1380181,Hip-hop,hip-hop
1380181,Hip-hop,hip-hop
1380181,Hip-hop,hip-hop
1380181,Electronic,chillout/ambient
1380177,Other,blues
1380170,Pop,pop
1380170,Hip-hop,hip-hop
1380170,Hip-hop,hip-hop
1380169,Electronic,electronic
1380169,Electronic,trance/techno
1380169,Other,folk
1380169,Electronic,trance/techno
1380166,rock,hardcore
1380166,rock,punk
1380159,Electronic,electronic
1380159,Electronic,house
1380137,Pop,pop
1380137,rock,rock
1380135,Electronic,trance/techno
1380100,rock,rock
1380100,rock,hardcore
1380100,rock,rock
1380097,rock,punk
1380094,Hip-hop,rap
1380082,rock,rock
1380082,Electronic,psychedelic/acid/goa
1380082,rock,rock
1380081,Hip-hop,funk
1380081,Other,soul
1380081,Hip-hop,rap
1380075,Electronic,electronic
1380075,Electronic,house
1380075,rock,rock
1380075,Electronic,house
1380075,rock,rock
1380075,Electronic,trance/techno
1380075,Electronic,trance/techno
1380074,Other,blues
1380067,rock,hardcore
1380067,rock,punk
1380064,Electronic,electronic
1380064,Electronic,house
1380064,rock,rock
1380064,Electronic,house
1380064,Electronic,trance/techno
1380064,Electronic,chillout/ambient
1380061,Other,country
1380058,Pop,pop
1380058,Other,folk
1380039,rock,rock
1380039,rock,alternative
1380026,Other,jazz
1380026,Pop,pop
1380022,Other,ost
1379998,rock,rock
1379998,rock,dark-rock
1379998,rock,dark-rock
1379998,rock,dark-rock
1379998,rock,hardcore
1379998,rock,dark-rock
1379998,rock,dark-rock
1379991,rock,rock
1379991,rock,dark-rock
1379991,rock,dark-rock
1379991,rock,dark-rock
1379982,rock,rock
1379982,rock,dark-rock
1379982,rock,rock
1379982,rock,dark-rock
1379982,rock,dark-rock
1379982,rock,dark-rock
1379982,rock,dark-rock
1379982,rock,dark-rock
1379980,Electronic,dubstep
1379973,rock,rock
1379973,rock,dark-rock
1379973,rock,rock
1379973,rock,dark-rock
1379973,rock,dark-rock
1379973,rock,dark-rock
1379967,Hip-hop,rnb
1379963,rock,rock
1379963,rock,dark-rock
1379963,rock,dark-rock
1379963,rock,dark-rock
1379954,rock,rock
1379954,rock,dark-rock
1379954,rock,dark-rock
1379954,rock,dark-rock
1379954,rock,dark-rock
1379954,rock,dark-rock
1379952,rock,rock
1379952,rock,dark-rock
1379952,rock,dark-rock
1379952,rock,dark-rock
1379952,rock,dark-rock
1379952,rock,dark-rock
1379951,Electronic,trance/techno
1379947,Electronic,trance/techno
1379933,Electronic,trance/techno
1379931,Electronic,house
1379931,Electronic,trance/techno
1379931,Electronic,house
1379930,Electronic,house
1379930,Electronic,house
1379930,Electronic,house
1379930,Electronic,trance/techno
1379930,Electronic,house
1379929,Electronic,trance/techno
1379929,Electronic,trance/techno
1379929,Electronic,house
1379927,Electronic,house
1379927,Electronic,house
1379927,Electronic,house
1379925,Electronic,house
1379925,Electronic,trance/techno
1379925,Electronic,house
1379924,Electronic,house
1379924,Electronic,house
1379924,Electronic,house
1379915,Electronic,house
1379915,Electronic,trance/techno
1379915,Electronic,house
1379911,Electronic,house
1379911,Electronic,house
1379911,Electronic,house
1379911,Electronic,trance/techno
1379911,Electronic,house
1379911,Pop,indie
1379911,Pop,dance
1379911,rock,dark-metal
1379911,Pop,dicso
1379910,Electronic,house
1379910,Electronic,trance/techno
1379910,Electronic,house
1379909,Electronic,house
1379909,Electronic,trance/techno
1379909,Electronic,house
1379905,Electronic,house
1379905,Electronic,trance/techno
1379905,Electronic,house
1379904,Electronic,house
1379904,Electronic,trance/techno
1379904,Electronic,house
1379901,Electronic,house
1379901,Electronic,trance/techno
1379901,Electronic,house
1379898,rock,rock
1379837,Other,country
1379837,Other,blues
1379830,Electronic,psychedelic/acid/goa
1379830,Electronic,psychedelic/acid/goa
1379830,Electronic,trance/techno
1379830,Electronic,psychedelic/acid/goa
1379825,Electronic,dubstep
1379825,Electronic,chillout/ambient
1379820,Electronic,trance/techno
1379820,Hip-hop,hip-hop
1379820,Electronic,chillout/ambient
1379815,Electronic,chillout/ambient
1379815,Electronic,chillout/ambient
1379815,Electronic,dubstep
1379814,Electronic,dubstep
1379814,Electronic,chillout/ambient
1379814,Electronic,chillout/ambient
1379791,rock,hardcore
